emd_code,sgg_code,sido_code,emd_name,sgg_name,sido_name,use_yn
3011012200,30110,30,비룡동,동구,대전광역시,1
3011012300,30110,30,주산동,동구,대전광역시,1
3011012400,30110,30,용계동,동구,대전광역시,1
3011012500,30110,30,마산동,동구,대전광역시,1
3011012600,30110,30,효평동,동구,대전광역시,1
3011012700,30110,30,직동,동구,대전광역시,1
3011012800,30110,30,세천동,동구,대전광역시,1
3011012900,30110,30,신상동,동구,대전광역시,1
3011013000,30110,30,신하동,동구,대전광역시,1
3011013100,30110,30,신촌동,동구,대전광역시,1
3011013200,30110,30,사성동,동구,대전광역시,1
3011013300,30110,30,내탑동,동구,대전광역시,1
3011013400,30110,30,오동,동구,대전광역시,1
3011013500,30110,30,주촌동,동구,대전광역시,1
3011013600,30110,30,낭월동,동구,대전광역시,1
3011013700,30110,30,대별동,동구,대전광역시,1
3011013800,30110,30,이사동,동구,대전광역시,1
3011013900,30110,30,대성동,동구,대전광역시,1
3011014000,30110,30,장척동,동구,대전광역시,1
3011014100,30110,30,소호동,동구,대전광역시,1
3011014200,30110,30,구도동,동구,대전광역시,1
3011014300,30110,30,삼괴동,동구,대전광역시,1
3011014400,30110,30,상소동,동구,대전광역시,1
3011014500,30110,30,하소동,동구,대전광역시,1
3014010100,30140,30,은행동,중구,대전광역시,1
3014010200,30140,30,선화동,중구,대전광역시,1
3014010300,30140,30,목동,중구,대전광역시,1
3014010400,30140,30,중촌동,중구,대전광역시,1
3014010500,30140,30,대흥동,중구,대전광역시,1
3014010600,30140,30,문창동,중구,대전광역시,1
3014010700,30140,30,석교동,중구,대전광역시,1
3014010800,30140,30,호동,중구,대전광역시,1
3014010900,30140,30,옥계동,중구,대전광역시,1
3014011000,30140,30,대사동,중구,대전광역시,1
3014011100,30140,30,부사동,중구,대전광역시,1
3014011200,30140,30,용두동,중구,대전광역시,1
3014011300,30140,30,오류동,중구,대전광역시,1
3014011400,30140,30,태평동,중구,대전광역시,1
3014011500,30140,30,유천동,중구,대전광역시,1
3014011600,30140,30,문화동,중구,대전광역시,1
3014011700,30140,30,산성동,중구,대전광역시,1
3014011800,30140,30,사정동,중구,대전광역시,1
3014011900,30140,30,안영동,중구,대전광역시,1
3014012000,30140,30,무수동,중구,대전광역시,1
3014012100,30140,30,구완동,중구,대전광역시,1
3014012200,30140,30,침산동,중구,대전광역시,1
3014012300,30140,30,목달동,중구,대전광역시,1
3014012400,30140,30,정생동,중구,대전광역시,1
3014012500,30140,30,어남동,중구,대전광역시,1
3014012600,30140,30,금동,중구,대전광역시,1
3017010100,30170,30,복수동,서구,대전광역시,1
3017010200,30170,30,변동,서구,대전광역시,1
3017010300,30170,30,도마동,서구,대전광역시,1
3017010400,30170,30,정림동,서구,대전광역시,1
3017010500,30170,30,용문동,서구,대전광역시,1
3017010600,30170,30,탄방동,서구,대전광역시,1
3017010800,30170,30,괴정동,서구,대전광역시,1
3017010900,30170,30,가장동,서구,대전광역시,1
3017011000,30170,30,내동,서구,대전광역시,1
3017011100,30170,30,갈마동,서구,대전광역시,1
3017011200,30170,30,둔산동,서구,대전광역시,1
3017011300,30170,30,월평동,서구,대전광역시,1
3017011400,30170,30,가수원동,서구,대전광역시,1
3017011500,30170,30,도안동,서구,대전광역시,1
3017011600,30170,30,관저동,서구,대전광역시,1
3017011700,30170,30,흑석동,서구,대전광역시,1
3017011800,30170,30,매노동,서구,대전광역시,1
3017011900,30170,30,산직동,서구,대전광역시,1
3017012000,30170,30,장안동,서구,대전광역시,1
3017012100,30170,30,평촌동,서구,대전광역시,1
3017012200,30170,30,오동,서구,대전광역시,1
3017012300,30170,30,우명동,서구,대전광역시,1
3017012400,30170,30,원정동,서구,대전광역시,1
3017012500,30170,30,용촌동,서구,대전광역시,1
3017012600,30170,30,봉곡동,서구,대전광역시,1
3017012700,30170,30,괴곡동,서구,대전광역시,1
3017012800,30170,30,만년동,서구,대전광역시,1
3020010100,30200,30,원내동,유성구,대전광역시,1
3020010200,30200,30,교촌동,유성구,대전광역시,1
3020010300,30200,30,대정동,유성구,대전광역시,1
3020010400,30200,30,용계동,유성구,대전광역시,1
3020010500,30200,30,학하동,유성구,대전광역시,1
3020010600,30200,30,계산동,유성구,대전광역시,1
3020010700,30200,30,성북동,유성구,대전광역시,1
3020010800,30200,30,세동,유성구,대전광역시,1
3020010900,30200,30,송정동,유성구,대전광역시,1
3020011000,30200,30,방동,유성구,대전광역시,1
3020011100,30200,30,봉명동,유성구,대전광역시,1
3020011200,30200,30,구암동,유성구,대전광역시,1
3020011300,30200,30,덕명동,유성구,대전광역시,1
3020011400,30200,30,원신흥동,유성구,대전광역시,1
3020011500,30200,30,상대동,유성구,대전광역시,1
3020011600,30200,30,복용동,유성구,대전광역시,1
3020011700,30200,30,장대동,유성구,대전광역시,1
3020011800,30200,30,갑동,유성구,대전광역시,1
3020011900,30200,30,노은동,유성구,대전광역시,1
3020012000,30200,30,지족동,유성구,대전광역시,1
3020012100,30200,30,죽동,유성구,대전광역시,1
3020012200,30200,30,궁동,유성구,대전광역시,1
3020012300,30200,30,어은동,유성구,대전광역시,1
3020012400,30200,30,구성동,유성구,대전광역시,1
3020012500,30200,30,신성동,유성구,대전광역시,1
3020012600,30200,30,가정동,유성구,대전광역시,1
3020012700,30200,30,도룡동,유성구,대전광역시,1
3020012800,30200,30,장동,유성구,대전광역시,1
3020012900,30200,30,방현동,유성구,대전광역시,1
3020013000,30200,30,화암동,유성구,대전광역시,1
3020013100,30200,30,덕진동,유성구,대전광역시,1
3020013200,30200,30,하기동,유성구,대전광역시,1
3020013300,30200,30,추목동,유성구,대전광역시,1
3020013400,30200,30,자운동,유성구,대전광역시,1
3020013500,30200,30,신봉동,유성구,대전광역시,1
3020013600,30200,30,수남동,유성구,대전광역시,1
3020013700,30200,30,안산동,유성구,대전광역시,1
3020013800,30200,30,외삼동,유성구,대전광역시,1
3020013900,30200,30,반석동,유성구,대전광역시,1
3020014000,30200,30,문지동,유성구,대전광역시,1
3020014100,30200,30,전민동,유성구,대전광역시,1
3020014200,30200,30,원촌동,유성구,대전광역시,1
3020014300,30200,30,탑립동,유성구,대전광역시,1
3020014400,30200,30,용산동,유성구,대전광역시,1
3020014500,30200,30,봉산동,유성구,대전광역시,1
3020014600,30200,30,관평동,유성구,대전광역시,1
3020014700,30200,30,송강동,유성구,대전광역시,1
3020014800,30200,30,금고동,유성구,대전광역시,1
3020014900,30200,30,대동,유성구,대전광역시,1
3020015000,30200,30,금탄동,유성구,대전광역시,1
3020015100,30200,30,신동,유성구,대전광역시,1
3020015200,30200,30,둔곡동,유성구,대전광역시,1
3020015300,30200,30,구룡동,유성구,대전광역시,1
3023010100,30230,30,오정동,대덕구,대전광역시,1
3023010200,30230,30,대화동,대덕구,대전광역시,1
3023010300,30230,30,읍내동,대덕구,대전광역시,1
3023010400,30230,30,연축동,대덕구,대전광역시,1
3023010500,30230,30,신대동,대덕구,대전광역시,1
3023010600,30230,30,와동,대덕구,대전광역시,1
3023010700,30230,30,송촌동,대덕구,대전광역시,1
3023010800,30230,30,법동,대덕구,대전광역시,1
3023010900,30230,30,중리동,대덕구,대전광역시,1
3023011000,30230,30,비래동,대덕구,대전광역시,1
3023011100,30230,30,석봉동,대덕구,대전광역시,1
3023011200,30230,30,목상동,대덕구,대전광역시,1
3023011300,30230,30,문평동,대덕구,대전광역시,1
3023011400,30230,30,신일동,대덕구,대전광역시,1
3023011500,30230,30,덕암동,대덕구,대전광역시,1
3023011600,30230,30,상서동,대덕구,대전광역시,1
3023011700,30230,30,평촌동,대덕구,대전광역시,1
3023011800,30230,30,장동,대덕구,대전광역시,1
3023011900,30230,30,용호동,대덕구,대전광역시,1
3023012000,30230,30,이현동,대덕구,대전광역시,1
3023012100,30230,30,갈전동,대덕구,대전광역시,1
3023012200,30230,30,부수동,대덕구,대전광역시,1
3023012300,30230,30,황호동,대덕구,대전광역시,1
3023012400,30230,30,삼정동,대덕구,대전광역시,1
3023012500,30230,30,미호동,대덕구,대전광역시,1
3023012600,30230,30,신탄진동,대덕구,대전광역시,1
3111010100,31110,31,학성동,중구,울산광역시,1
3111010200,31110,31,학산동,중구,울산광역시,1
3111010300,31110,31,복산동,중구,울산광역시,1
3111010400,31110,31,북정동,중구,울산광역시,1
3111010500,31110,31,옥교동,중구,울산광역시,1
3111010600,31110,31,성남동,중구,울산광역시,1
3111010700,31110,31,교동,중구,울산광역시,1
3111010800,31110,31,우정동,중구,울산광역시,1
3111010900,31110,31,성안동,중구,울산광역시,1
3111011000,31110,31,유곡동,중구,울산광역시,1
3111011100,31110,31,태화동,중구,울산광역시,1
3111011200,31110,31,다운동,중구,울산광역시,1
3111011300,31110,31,동동,중구,울산광역시,1
3111011400,31110,31,서동,중구,울산광역시,1
3111011500,31110,31,남외동,중구,울산광역시,1
3111011600,31110,31,장현동,중구,울산광역시,1
3111011700,31110,31,약사동,중구,울산광역시,1
3111011800,31110,31,반구동,중구,울산광역시,1
3114010100,31140,31,무거동,남구,울산광역시,1
3114010200,31140,31,옥동,남구,울산광역시,1
3114010300,31140,31,두왕동,남구,울산광역시,1
3114010400,31140,31,신정동,남구,울산광역시,1
3114010500,31140,31,달동,남구,울산광역시,1
3114010600,31140,31,삼산동,남구,울산광역시,1
3114010700,31140,31,여천동,남구,울산광역시,1
3114010800,31140,31,야음동,남구,울산광역시,1
3114010900,31140,31,선암동,남구,울산광역시,1
3114011000,31140,31,상개동,남구,울산광역시,1
3114011100,31140,31,부곡동,남구,울산광역시,1
3114011200,31140,31,고사동,남구,울산광역시,1
3114011300,31140,31,성암동,남구,울산광역시,1
3114011400,31140,31,황성동,남구,울산광역시,1
3114011500,31140,31,용연동,남구,울산광역시,1
3114011600,31140,31,남화동,남구,울산광역시,1
3114011700,31140,31,용잠동,남구,울산광역시,1
3114011800,31140,31,장생포동,남구,울산광역시,1
3114011900,31140,31,매암동,남구,울산광역시,1
3117010100,31170,31,방어동,동구,울산광역시,1
3117010200,31170,31,화정동,동구,울산광역시,1
3117010300,31170,31,일산동,동구,울산광역시,1
3117010400,31170,31,전하동,동구,울산광역시,1
3117010500,31170,31,미포동,동구,울산광역시,1
3117010600,31170,31,주전동,동구,울산광역시,1
3117010700,31170,31,동부동,동구,울산광역시,1
3117010800,31170,31,서부동,동구,울산광역시,1
3120010100,31200,31,창평동,북구,울산광역시,1
3120010200,31200,31,호계동,북구,울산광역시,1
3120010300,31200,31,매곡동,북구,울산광역시,1
3120010400,31200,31,가대동,북구,울산광역시,1
3120010500,31200,31,신천동,북구,울산광역시,1
3120010600,31200,31,중산동,북구,울산광역시,1
3120010700,31200,31,상안동,북구,울산광역시,1
3120010800,31200,31,천곡동,북구,울산광역시,1
3120010900,31200,31,달천동,북구,울산광역시,1
3120011000,31200,31,시례동,북구,울산광역시,1
3120011100,31200,31,무룡동,북구,울산광역시,1
3120011200,31200,31,구유동,북구,울산광역시,1
3120011300,31200,31,정자동,북구,울산광역시,1
3120011400,31200,31,신명동,북구,울산광역시,1
3120011500,31200,31,대안동,북구,울산광역시,1
3120011600,31200,31,당사동,북구,울산광역시,1
3120011700,31200,31,신현동,북구,울산광역시,1
3120011800,31200,31,산하동,북구,울산광역시,1
3120011900,31200,31,어물동,북구,울산광역시,1
3120012000,31200,31,명촌동,북구,울산광역시,1
3120012100,31200,31,진장동,북구,울산광역시,1
3120012200,31200,31,연암동,북구,울산광역시,1
3120012300,31200,31,효문동,북구,울산광역시,1
3120012400,31200,31,양정동,북구,울산광역시,1
3120012500,31200,31,화봉동,북구,울산광역시,1
3120012600,31200,31,송정동,북구,울산광역시,1
3120012700,31200,31,염포동,북구,울산광역시,1
3171025000,31710,31,온산읍,울주군,울산광역시,1
3171025300,31710,31,언양읍,울주군,울산광역시,1
3171025600,31710,31,온양읍,울주군,울산광역시,1
3171025900,31710,31,범서읍,울주군,울산광역시,1
3171026200,31710,31,청량읍,울주군,울산광역시,1
3171026500,31710,31,삼남읍,울주군,울산광역시,1
3171031000,31710,31,서생면,울주군,울산광역시,1
3171034000,31710,31,웅촌면,울주군,울산광역시,1
3171036000,31710,31,두동면,울주군,울산광역시,1
3171037000,31710,31,두서면,울주군,울산광역시,1
3171038000,31710,31,상북면,울주군,울산광역시,1
3171040000,31710,31,삼동면,울주군,울산광역시,1
3611010100,36110,36,반곡동,세종시,세종특별자치시,1
3611010200,36110,36,소담동,세종시,세종특별자치시,1
3611010300,36110,36,보람동,세종시,세종특별자치시,1
3611010400,36110,36,대평동,세종시,세종특별자치시,1
3611010500,36110,36,가람동,세종시,세종특별자치시,1
3611010600,36110,36,한솔동,세종시,세종특별자치시,1
3611010700,36110,36,나성동,세종시,세종특별자치시,1
3611010800,36110,36,새롬동,세종시,세종특별자치시,1
3611010900,36110,36,다정동,세종시,세종특별자치시,1
3611011000,36110,36,어진동,세종시,세종특별자치시,1
3611011100,36110,36,종촌동,세종시,세종특별자치시,1
3611011200,36110,36,고운동,세종시,세종특별자치시,1
3611011300,36110,36,아름동,세종시,세종특별자치시,1
3611011400,36110,36,도담동,세종시,세종특별자치시,1
3611011500,36110,36,산울동,세종시,세종특별자치시,1
3611011600,36110,36,해밀동,세종시,세종특별자치시,1
3611011700,36110,36,합강동,세종시,세종특별자치시,1
3611011800,36110,36,집현동,세종시,세종특별자치시,1
3611011900,36110,36,세종동,세종시,세종특별자치시,1
3611012000,36110,36,누리동,세종시,세종특별자치시,1
3611012100,36110,36,한별동,세종시,세종특별자치시,1
3611012200,36110,36,다솜동,세종시,세종특별자치시,1
3611012300,36110,36,용호동,세종시,세종특별자치시,1
3611025000,36110,36,조치원읍,세종시,세종특별자치시,1
3611031000,36110,36,연기면,세종시,세종특별자치시,1
3611032000,36110,36,연동면,세종시,세종특별자치시,1
3611033000,36110,36,부강면,세종시,세종특별자치시,1
3611034000,36110,36,금남면,세종시,세종특별자치시,1
3611035000,36110,36,장군면,세종시,세종특별자치시,1
3611036000,36110,36,연서면,세종시,세종특별자치시,1
3611037000,36110,36,전의면,세종시,세종특별자치시,1
3611038000,36110,36,전동면,세종시,세종특별자치시,1
3611039000,36110,36,소정면,세종시,세종특별자치시,1
4111112900,41111,41,파장동,수원시장안구,경기도,1
4111113000,41111,41,정자동,수원시장안구,경기도,1
4111113100,41111,41,이목동,수원시장안구,경기도,1
4111113200,41111,41,율전동,수원시장안구,경기도,1
4111113300,41111,41,천천동,수원시장안구,경기도,1
4111113400,41111,41,영화동,수원시장안구,경기도,1
4111113500,41111,41,송죽동,수원시장안구,경기도,1
4111113600,41111,41,조원동,수원시장안구,경기도,1
4111113700,41111,41,연무동,수원시장안구,경기도,1
4111113800,41111,41,상광교동,수원시장안구,경기도,1
4111113900,41111,41,하광교동,수원시장안구,경기도,1
4111312600,41113,41,세류동,수원시권선구,경기도,1
4111312700,41113,41,평동,수원시권선구,경기도,1
4111312800,41113,41,고색동,수원시권선구,경기도,1
4111312900,41113,41,오목천동,수원시권선구,경기도,1
4111313000,41113,41,평리동,수원시권선구,경기도,1
4111313100,41113,41,서둔동,수원시권선구,경기도,1
4111313200,41113,41,구운동,수원시권선구,경기도,1
4111313300,41113,41,탑동,수원시권선구,경기도,1
4111313400,41113,41,금곡동,수원시권선구,경기도,1
4111313500,41113,41,호매실동,수원시권선구,경기도,1
4111313600,41113,41,곡반정동,수원시권선구,경기도,1
4111313700,41113,41,권선동,수원시권선구,경기도,1
4111313800,41113,41,장지동,수원시권선구,경기도,1
4111313900,41113,41,대황교동,수원시권선구,경기도,1
4111314000,41113,41,입북동,수원시권선구,경기도,1
4111314100,41113,41,당수동,수원시권선구,경기도,1
4111512000,41115,41,팔달로1가,수원시팔달구,경기도,1
4111512100,41115,41,팔달로2가,수원시팔달구,경기도,1
4111512200,41115,41,팔달로3가,수원시팔달구,경기도,1
4111512300,41115,41,남창동,수원시팔달구,경기도,1
4111512400,41115,41,영동,수원시팔달구,경기도,1
4111512500,41115,41,중동,수원시팔달구,경기도,1
4111512600,41115,41,구천동,수원시팔달구,경기도,1
4111512700,41115,41,남수동,수원시팔달구,경기도,1
4111512800,41115,41,매향동,수원시팔달구,경기도,1
4111512900,41115,41,북수동,수원시팔달구,경기도,1
4111513000,41115,41,신풍동,수원시팔달구,경기도,1
4111513100,41115,41,장안동,수원시팔달구,경기도,1
4111513200,41115,41,교동,수원시팔달구,경기도,1
4111513300,41115,41,매교동,수원시팔달구,경기도,1
4111513400,41115,41,매산로1가,수원시팔달구,경기도,1
4111513500,41115,41,매산로2가,수원시팔달구,경기도,1
4111513600,41115,41,매산로3가,수원시팔달구,경기도,1
4111513700,41115,41,고등동,수원시팔달구,경기도,1
4111513800,41115,41,화서동,수원시팔달구,경기도,1
4111513900,41115,41,지동,수원시팔달구,경기도,1
4111514000,41115,41,우만동,수원시팔달구,경기도,1
4111514100,41115,41,인계동,수원시팔달구,경기도,1
4111710100,41117,41,매탄동,수원시영통구,경기도,1
4111710200,41117,41,원천동,수원시영통구,경기도,1
4111710300,41117,41,이의동,수원시영통구,경기도,1
4111710400,41117,41,하동,수원시영통구,경기도,1
4111710500,41117,41,영통동,수원시영통구,경기도,1
4111710600,41117,41,신동,수원시영통구,경기도,1
4111710700,41117,41,망포동,수원시영통구,경기도,1
4113110100,41131,41,신흥동,성남시수정구,경기도,1
4113110200,41131,41,태평동,성남시수정구,경기도,1
4113110300,41131,41,수진동,성남시수정구,경기도,1
4113110400,41131,41,단대동,성남시수정구,경기도,1
4113110500,41131,41,산성동,성남시수정구,경기도,1
4113110600,41131,41,양지동,성남시수정구,경기도,1
4113110700,41131,41,복정동,성남시수정구,경기도,1
4113110800,41131,41,창곡동,성남시수정구,경기도,1
4113110900,41131,41,신촌동,성남시수정구,경기도,1
4113111000,41131,41,오야동,성남시수정구,경기도,1
4113111100,41131,41,심곡동,성남시수정구,경기도,1
4113111200,41131,41,고등동,성남시수정구,경기도,1
4113111300,41131,41,상적동,성남시수정구,경기도,1
4113111400,41131,41,둔전동,성남시수정구,경기도,1
4113111500,41131,41,시흥동,성남시수정구,경기도,1
4113111600,41131,41,금토동,성남시수정구,경기도,1
4113111700,41131,41,사송동,성남시수정구,경기도,1
4113310100,41133,41,성남동,성남시중원구,경기도,1
4113310300,41133,41,금광동,성남시중원구,경기도,1
4113310400,41133,41,은행동,성남시중원구,경기도,1
4113310500,41133,41,상대원동,성남시중원구,경기도,1
4113310600,41133,41,여수동,성남시중원구,경기도,1
4113310700,41133,41,도촌동,성남시중원구,경기도,1
4113310800,41133,41,갈현동,성남시중원구,경기도,1
4113310900,41133,41,하대원동,성남시중원구,경기도,1
4113313200,41133,41,중앙동,성남시중원구,경기도,1
4113510100,41135,41,분당동,성남시분당구,경기도,1
4113510200,41135,41,수내동,성남시분당구,경기도,1
4113510300,41135,41,정자동,성남시분당구,경기도,1
4113510400,41135,41,율동,성남시분당구,경기도,1
4113510500,41135,41,서현동,성남시분당구,경기도,1
4113510600,41135,41,이매동,성남시분당구,경기도,1
4113510700,41135,41,야탑동,성남시분당구,경기도,1
4113510800,41135,41,판교동,성남시분당구,경기도,1
4113510900,41135,41,삼평동,성남시분당구,경기도,1
4113511000,41135,41,백현동,성남시분당구,경기도,1
4113511100,41135,41,금곡동,성남시분당구,경기도,1
4113511200,41135,41,궁내동,성남시분당구,경기도,1
4113511300,41135,41,동원동,성남시분당구,경기도,1
4113511400,41135,41,구미동,성남시분당구,경기도,1
4113511500,41135,41,운중동,성남시분당구,경기도,1
4113511600,41135,41,대장동,성남시분당구,경기도,1
4113511700,41135,41,석운동,성남시분당구,경기도,1
4113511800,41135,41,하산운동,성남시분당구,경기도,1
4115010100,41150,41,의정부동,의정부시,경기도,1
4115010200,41150,41,호원동,의정부시,경기도,1
4115010300,41150,41,장암동,의정부시,경기도,1
4115010400,41150,41,신곡동,의정부시,경기도,1
4115010500,41150,41,용현동,의정부시,경기도,1
4115010600,41150,41,민락동,의정부시,경기도,1
4115010700,41150,41,낙양동,의정부시,경기도,1
4115010800,41150,41,자일동,의정부시,경기도,1
4115010900,41150,41,금오동,의정부시,경기도,1
4115011000,41150,41,가능동,의정부시,경기도,1
4115011100,41150,41,녹양동,의정부시,경기도,1
4115011200,41150,41,고산동,의정부시,경기도,1
4115011300,41150,41,산곡동,의정부시,경기도,1
4117110100,41171,41,안양동,안양시만안구,경기도,1
4117110200,41171,41,석수동,안양시만안구,경기도,1
4117110300,41171,41,박달동,안양시만안구,경기도,1
4117310100,41173,41,비산동,안양시동안구,경기도,1
4117310200,41173,41,관양동,안양시동안구,경기도,1
4117310300,41173,41,평촌동,안양시동안구,경기도,1
4117310400,41173,41,호계동,안양시동안구,경기도,1
4119210100,41192,41,원미동,부천시원미구,경기도,1
4119210200,41192,41,심곡동,부천시원미구,경기도,1
4119210300,41192,41,춘의동,부천시원미구,경기도,1
4119210400,41192,41,도당동,부천시원미구,경기도,1
4119210500,41192,41,약대동,부천시원미구,경기도,1
4119210600,41192,41,소사동,부천시원미구,경기도,1
4119210700,41192,41,역곡동,부천시원미구,경기도,1
4119210800,41192,41,중동,부천시원미구,경기도,1
4119210900,41192,41,상동,부천시원미구,경기도,1
4119410100,41194,41,소사본동,부천시소사구,경기도,1
4119410200,41194,41,심곡본동,부천시소사구,경기도,1
4119410300,41194,41,범박동,부천시소사구,경기도,1
4119410400,41194,41,괴안동,부천시소사구,경기도,1
4119410500,41194,41,송내동,부천시소사구,경기도,1
4119410600,41194,41,옥길동,부천시소사구,경기도,1
4119410700,41194,41,계수동,부천시소사구,경기도,1
4119610100,41196,41,오정동,부천시오정구,경기도,1
4119610200,41196,41,여월동,부천시오정구,경기도,1
4119610300,41196,41,작동,부천시오정구,경기도,1
4119610400,41196,41,원종동,부천시오정구,경기도,1
4119610500,41196,41,고강동,부천시오정구,경기도,1
4119610600,41196,41,대장동,부천시오정구,경기도,1
4119610700,41196,41,삼정동,부천시오정구,경기도,1
4119610800,41196,41,내동,부천시오정구,경기도,1
4121010100,41210,41,광명동,광명시,경기도,1
4121010200,41210,41,철산동,광명시,경기도,1
4121010300,41210,41,하안동,광명시,경기도,1
4121010400,41210,41,소하동,광명시,경기도,1
4121010500,41210,41,노온사동,광명시,경기도,1
4121010600,41210,41,일직동,광명시,경기도,1
4121010700,41210,41,가학동,광명시,경기도,1
4121010800,41210,41,옥길동,광명시,경기도,1
4122010100,41220,41,서정동,평택시,경기도,1
4122010200,41220,41,장당동,평택시,경기도,1
4122010300,41220,41,모곡동,평택시,경기도,1
4122010400,41220,41,칠괴동,평택시,경기도,1
4122010500,41220,41,칠원동,평택시,경기도,1
4122010600,41220,41,도일동,평택시,경기도,1
4122010700,41220,41,가재동,평택시,경기도,1
4122010800,41220,41,장안동,평택시,경기도,1
4122010900,41220,41,이충동,평택시,경기도,1
4122011000,41220,41,지산동,평택시,경기도,1
4122011100,41220,41,독곡동,평택시,경기도,1
4122011200,41220,41,신장동,평택시,경기도,1
4122011300,41220,41,평택동,평택시,경기도,1
4122011400,41220,41,통복동,평택시,경기도,1
4122011500,41220,41,군문동,평택시,경기도,1
4122011600,41220,41,유천동,평택시,경기도,1
4122011700,41220,41,합정동,평택시,경기도,1
4122011800,41220,41,비전동,평택시,경기도,1
4122011900,41220,41,동삭동,평택시,경기도,1
4122012000,41220,41,세교동,평택시,경기도,1
4122012100,41220,41,지제동,평택시,경기도,1
4122012200,41220,41,신대동,평택시,경기도,1
4122012300,41220,41,소사동,평택시,경기도,1
4122012400,41220,41,용이동,평택시,경기도,1
4122012500,41220,41,월곡동,평택시,경기도,1
4122012600,41220,41,청룡동,평택시,경기도,1
4122012700,41220,41,죽백동,평택시,경기도,1
4122012800,41220,41,고덕동,평택시,경기도,1
4122025000,41220,41,팽성읍,평택시,경기도,1
4122025300,41220,41,안중읍,평택시,경기도,1
4122025600,41220,41,포승읍,평택시,경기도,1
4122025900,41220,41,청북읍,평택시,경기도,1
4122031000,41220,41,진위면,평택시,경기도,1
4122032000,41220,41,서탄면,평택시,경기도,1
4122033000,41220,41,고덕면,평택시,경기도,1
4122034000,41220,41,오성면,평택시,경기도,1
4122037000,41220,41,현덕면,평택시,경기도,1
4125010100,41250,41,송내동,동두천시,경기도,1
4125010200,41250,41,지행동,동두천시,경기도,1
4125010300,41250,41,생연동,동두천시,경기도,1
4125010400,41250,41,광암동,동두천시,경기도,1
4125010500,41250,41,걸산동,동두천시,경기도,1
4125010600,41250,41,보산동,동두천시,경기도,1
4125010700,41250,41,동두천동,동두천시,경기도,1
4125010800,41250,41,안흥동,동두천시,경기도,1
4125010900,41250,41,상봉암동,동두천시,경기도,1
4125011000,41250,41,하봉암동,동두천시,경기도,1
4125011100,41250,41,탑동동,동두천시,경기도,1
4125011200,41250,41,상패동,동두천시,경기도,1
4127110100,41271,41,일동,안산시상록구,경기도,1
4127110200,41271,41,이동,안산시상록구,경기도,1
4127110300,41271,41,사동,안산시상록구,경기도,1
4127110400,41271,41,본오동,안산시상록구,경기도,1
4127110500,41271,41,팔곡이동,안산시상록구,경기도,1
4127110600,41271,41,양상동,안산시상록구,경기도,1
4127110700,41271,41,부곡동,안산시상록구,경기도,1
4127110800,41271,41,성포동,안산시상록구,경기도,1
4127110900,41271,41,월피동,안산시상록구,경기도,1
4127111000,41271,41,팔곡일동,안산시상록구,경기도,1
4127111100,41271,41,건건동,안산시상록구,경기도,1
4127111200,41271,41,사사동,안산시상록구,경기도,1
4127111300,41271,41,수암동,안산시상록구,경기도,1
4127111400,41271,41,장상동,안산시상록구,경기도,1
4127111500,41271,41,장하동,안산시상록구,경기도,1
4127310100,41273,41,고잔동,안산시단원구,경기도,1
4127310200,41273,41,와동,안산시단원구,경기도,1
4127310300,41273,41,신길동,안산시단원구,경기도,1
4127310400,41273,41,성곡동,안산시단원구,경기도,1
4127310500,41273,41,원시동,안산시단원구,경기도,1
4127310600,41273,41,목내동,안산시단원구,경기도,1
4127310700,41273,41,초지동,안산시단원구,경기도,1
4127310800,41273,41,원곡동,안산시단원구,경기도,1
4127310900,41273,41,선부동,안산시단원구,경기도,1
4127311000,41273,41,대부동동,안산시단원구,경기도,1
4127311100,41273,41,대부북동,안산시단원구,경기도,1
4127311200,41273,41,대부남동,안산시단원구,경기도,1
4127311300,41273,41,선감동,안산시단원구,경기도,1
4127311400,41273,41,풍도동,안산시단원구,경기도,1
4127311500,41273,41,화정동,안산시단원구,경기도,1
4128110100,41281,41,주교동,고양시덕양구,경기도,1
4128110200,41281,41,원당동,고양시덕양구,경기도,1
4128110300,41281,41,신원동,고양시덕양구,경기도,1
4128110400,41281,41,원흥동,고양시덕양구,경기도,1
4128110500,41281,41,도내동,고양시덕양구,경기도,1
4128110600,41281,41,성사동,고양시덕양구,경기도,1
4128110700,41281,41,북한동,고양시덕양구,경기도,1
4128110800,41281,41,효자동,고양시덕양구,경기도,1
4128110900,41281,41,지축동,고양시덕양구,경기도,1
4128111000,41281,41,오금동,고양시덕양구,경기도,1
4128111100,41281,41,삼송동,고양시덕양구,경기도,1
4128111200,41281,41,동산동,고양시덕양구,경기도,1
4128111300,41281,41,용두동,고양시덕양구,경기도,1
4128111400,41281,41,벽제동,고양시덕양구,경기도,1
4128111500,41281,41,선유동,고양시덕양구,경기도,1
4128111600,41281,41,고양동,고양시덕양구,경기도,1
4128111700,41281,41,대자동,고양시덕양구,경기도,1
4128111800,41281,41,관산동,고양시덕양구,경기도,1
4128111900,41281,41,내유동,고양시덕양구,경기도,1
4128112000,41281,41,토당동,고양시덕양구,경기도,1
4128112100,41281,41,내곡동,고양시덕양구,경기도,1
4128112200,41281,41,대장동,고양시덕양구,경기도,1
4128112300,41281,41,화정동,고양시덕양구,경기도,1
4128112400,41281,41,강매동,고양시덕양구,경기도,1
4128112500,41281,41,행주내동,고양시덕양구,경기도,1
